"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","SerialNumber","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","DocketOriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","OnboardInjuryCount","OnGroundInjuryCount","ProbableCause","Findings","EventID","Latitude","Longitude ","Make","Model","AirCraftCategory","AirportID","AirportName","AmateurBuilt","NumberOfEngines","EngineType","Scheduled","PurposeOfFlight","FAR","AirCraftDamage","WeatherCondition","Operator","ReportStatus","RepGenFlag","MostRecentReportType","DocketUrl","ReportUrl"
"ERA22FA320","ACC","105504","2022-07-18T10:00:00Z","Basehor","Kansas","United States",,"N6170","001","false","Aviation","DirectorBrief","2024-01-30T05:00:00Z","2024-01-30T18:00:00Z","Fatal","1","0","0","1",,"The pilot’s incorrect installation of the left-wing strut, which resulted in a loss of airplane control during takeoff and a subsequent aerodynamic stall and spin from which the pilot could not recover.","Aircraft - Aircraft structures - Wing structure - Attach fittings (on wing) - Incorrect service/maintenance, Personnel issues - Task performance - Maintenance - Repair - Owner/builder",,"39.110945999999998","-94.952585999999997","KNIGHT","AA Nieuport 28","AIR","SN22","HOELTING","true","1","REC",,"PERS","091","Destroyed","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=105504","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/105504/pdf"
"WPR22FA254","ACC","105487","2022-07-16T11:53:00Z","Topeka","Kansas","United States",,"N283S","73041","false","Aviation","DirectorBrief","2024-01-04T05:00:00Z","2024-01-04T18:00:00Z","Fatal","1","0","0","1",,"The pilot’s failure to maintain aircraft control while performing an aerobatic maneuver on takeoff, which resulted in exceedance of the airplane’s critical angle of attack, a subsequent aerodynamic stall, and impact with terrain. Contributing to the accident was the pilot’s impairment from alcohol consumption before the flight.","Personnel issues - Physical - Impairment/incapacitation - Alcohol - Pilot, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Angle of attack - Not attained/maintained",,"39.146090000000001","-95.610380000000006","STUCKY STEVEN D","RV-7","AIR","33KS","BUENA TERRA","true","1","REC",,"PERS","091","Substantial","VMC","WAKE TURBULENCE CORP","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=105487","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/105487/pdf"
"CEN22LA279","ACC","105339","2022-06-22T11:30:00Z","Yoder","Kansas","United States",,"N364BA","008706","false","Aviation","DirectorBrief","2022-09-08T04:00:00Z","2022-07-22T04:00:00Z","Serious","0","1","1","2","0","The pilot's encounter with sinking air conditions that resulted in a loss of lift and a subsequent loss of control.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Not attained/maintained",,"37.939714000000002","-97.904685999999998","LET","L-23 SUPER BLANIK","GLI","SN76","Sunflower Aerodrome Gliderport","false","0",,,"INST","091","Substantial","VMC","CIVIL AIR PATROL INC","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=105339","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/105339/pdf"
"CEN22LA244","ACC","105248","2022-06-08T22:30:00Z","Salina","Kansas","United States",,"N831KS","172S11107","false","Aviation","DirectorBrief","2022-09-01T04:00:00Z","2022-07-22T04:00:00Z","None","0","0","0","0",,"The pilot’s poor pitch control during an aborted takeoff which resulted in a hard landing.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"38.790610999999998","-97.652221999999995","CESSNA","172S","AIR","SLN","Salina Regional Airport","false","1","REC",,"INST","091","Substantial","VMC","KANSAS STATE UNIVERSITY - SALINA","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=105248","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/105248/pdf"
"CEN22LA201","ACC","105081","2022-05-13T16:00:00Z","Osawatomie","Kansas","United States",,"N202JC","0105","false","Aviation","DirectorBrief","2022-08-12T04:00:00Z","2022-07-27T19:00:00Z","Serious","0","1","1","2",,"The loss of engine power due to fuel exhaustion and the pilot’s failure to maintain control of the airplane during a forced landing which resulted in an aerodynamic stall.","Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid management, Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid level, Personnel issues - Task performance - Planning/preparation - Fuel planning - Flight crew",,"38.529907999999999","-95.020443999999998","QUICKSILVER AIRCRAFT CO","SPORT 2S","AIR",,,"false","1","REC","NSCH","PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=105081","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/105081/pdf"
"CEN22LA185","ACC","105013","2022-04-28T11:40:00Z","Syracuse","Kansas","United States",,"N37888","204","false","Aviation","DirectorBrief","2023-09-14T04:00:00Z","2023-09-14T17:00:00Z","Fatal","1","0","0","1",,"The pilot’s exceedance of the airplane’s critical angle of attack, which resulted in an inadvertent aerodynamic stall while returning to the airport following a partial loss of engine power for reasons that could not be determined.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Angle of attack - Capability exceeded",,"37.998579999999997","-101.74760000000001","SUPERIOR","CULVER LFA","AIR","3K3","Syracuse-Hamilton County Municipal Airport","false","1","REC",,"PERS","091","Destroyed","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=105013","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/105013/pdf"
"CEN22LA181","ACC","104987","2022-04-20T20:15:00Z","Manhattan","Kansas","United States",,"N9263H","17266056","false","Aviation","DirectorBrief","2023-08-15T04:00:00Z","2023-08-15T17:00:00Z","Minor","0","0","1","1",,"The pilot’s failure to use carburetor heat during the approach and his unsuitable flight profile for an upsloping runway, which resulted in a partial loss of engine power and an impact with terrain during an attempted go-around.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Personnel issues - Action/decision - Info processing/decision - Understanding/comprehension - Pilot, Environmental issues - Conditions/weather/phenomena - Temp/humidity/pressure - Conducive to carburetor icing - Effect on equipment, Environmental issues - Physical environment - Terrain - Sloped/uneven terrain - Contributed to outcome",,"39.016764000000002","-96.193701000000004","CESSNA","172M","AIR","43KS","Smith Airport","false","1","REC",,"PERS","091","Substantial","VMC","K S FLYING CLUB INC","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=104987","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/104987/pdf"
"CEN22LA158","ACC","104852","2022-03-26T17:30:00Z","Garnett","Kansas","United States",,"N7087X","2829","false","Aviation","DirectorBrief","2022-07-05T04:00:00Z","2022-04-20T16:00:00Z","None","0","0","0","0",,"The pilot’s failure to maintain lateral control while hovering which resulted in a dynamic rollover.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Lateral/bank control - Not attained/maintained",,"38.277306000000003","-95.215221999999997","ROBINSON HELICOPTER","R22 BETA","HELI","K68","Garnett Municipal Airport","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=104852","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/104852/pdf"
"CEN22FA119","ACC","104632","2022-02-13T12:20:00Z","Olathe","Kansas","United States",,"N2445F","4697480","false","Aviation","DirectorBrief","2023-12-14T05:00:00Z","2023-12-14T18:00:00Z","Fatal","1","0","0","1",,"The unknown emergency that warranted a return to the airport and the airspeed decay which resulted in an aerodynamic stall.","Not determined - Not determined - (general) - (general) - Unknown/Not determined, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Unknown/Not determined, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Angle of attack - Capability exceeded",,"38.847597999999998","-94.737583999999998","PIPER AIRCRAFT INC","PA46-500TP","AIR","OJC","JOHNSON COUNTY EXEC","false","1","TP",,"PERS","091","Destroyed","VMC","Quadrant Investments 1, LLC","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=104632","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/104632/pdf"
"CEN22LA115","ACC","104602","2022-02-04T14:00:00Z","Olathe","Kansas","United States",,"N5145W","28R-7837098","false","Aviation","DirectorBrief","2024-03-28T04:00:00Z","2024-03-28T17:00:00Z","None","0","0","0","0",,"The total loss of engine power for undetermined reasons.","Aircraft - Aircraft power plant - (general) - (general) - Unknown/Not determined",,"38.847597999999998","-94.737583999999998","PIPER","PA-28R-201","AIR","OJC",,"false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=104602","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/104602/pdf"
"CEN22LA079","ACC","104418","2021-12-13T16:15:00Z","Ellinwood","Kansas","United States",,"N1616K","4343","false","Aviation","DirectorBrief","2022-06-09T04:00:00Z","2022-01-27T05:00:00Z","None","0","0","0","0",,"The pilot's improper brake application during the landing roll, which resulted in a nose-over.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft systems - Landing gear system - Brake - Incorrect use/operation",,"38.373266000000001","-98.598873999999995","LUSCOMBE","8A","AIR","1K6","ELLINWOOD MUNI","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=104418","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/104418/pdf"
"CEN21LA448","ACC","103952","2021-09-18T14:00:00Z","Topeka","Kansas","United States",,"N140R","22834","false","Aviation","DirectorBrief","2022-03-25T04:00:00Z","2021-11-04T19:00:00Z","None","0","0","0","0",,"The loss of control and ground loop due to the mechanical malfunction of the tailwheel lock.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Psychological - Attention/monitoring - Task monitoring/vigilance - Pilot",,"39.067103000000003","-95.616980999999996","CESSNA","305A","AIR","TOP","PHILIP BILLARD MUNI","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=103952","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/103952/pdf"
"CEN21LA372","ACC","103715","2021-08-15T17:30:00Z","Augusta","Kansas","United States",,"N56179","74","false","Aviation","DirectorBrief","2023-06-08T04:00:00Z","2023-06-08T17:00:00Z","Serious","0","1","0","1","0","A partial loss of engine power for reasons that could not determined based on available information.","Not determined - Not determined - (general) - (general) - Unknown/Not determined",,"37.740927999999997","-96.984266000000005","Flying K Enterprises","Sky Raider","AIR","N/A","N/A","true","1","REC","NSCH","PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=103715","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/103715/pdf"
"CEN21LA362","ACC","103654","2021-08-06T09:48:00Z","Topeka","Kansas","United States",,"N502CP","502B2632","false","Aviation","DirectorBrief","2021-10-19T04:00:00Z","2021-09-15T18:00:00Z","None","0","0","0","0",,"The pilot’s decision to continue low-level aerial application flight maneuvers after the low fuel warning light illuminated, which resulted in a partial loss of engine power due to fuel exhaustion.","Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid management, Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot, Aircraft - Aircraft systems - Fuel system - (general) - Incorrect use/operation, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot",,"39.216971999999998","-95.761189999999999","AIR TRACTOR INC","AT-502B","AIR",,,"false","1","TP",,"AAPL","137","Substantial","VMC","McElwain Sprayers, LLC","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=103654","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/103654/pdf"
"CEN21LA302","ACC","103403","2021-07-01T20:08:00Z","Wichita","Kansas","United States",,"N10HK","6007158061222","false","Aviation","DirectorBrief","2022-11-01T04:00:00Z","2022-10-13T04:00:00Z","Minor","0","0","1","1",,"The pilot’s improper fuel planning and management, which resulted in a total loss of engine power due to fuel exhaustion.","Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot, Personnel issues - Psychological - Attention/monitoring - Monitoring equip/instruments - Pilot, Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid management, Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid level",,"37.819516","-97.226231999999996","PIPER","AEROSTAR 600A","AIR",,,"false","2","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=103403","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/103403/pdf"
"CEN21LA286","ACC","103313","2021-06-21T17:15:00Z","Leoti","Kansas","United States",,"N4328P","T41-154DC","false","Aviation","DirectorBrief","2022-10-13T04:00:00Z","2022-09-30T04:00:00Z","Minor","0","0","1","1",,"The pilot’s loss of visibility in the cockpit due to foam created by the chemicals loaded in the hopper, which resulted in his inability to maintain airplane control during low-level flight and an impact with terrain. Contributing to the accident was the combining of chemicals known to produce foam and the pilot’s failure to perform a jar test before flight as recommended.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Fluids/misc hardware - Fluids - (general) - Fluid condition, Personnel issues - Physical - Sensory ability/limitation - Visual function - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Attain/maintain not possible",,"38.471722","-101.35047","AYRES CORPORATION","S2R-T34","AIR",,,"false","1","TP",,"AAPL","137","Substantial","VMC","AG SOLUTIONS LLC","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=103313","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/103313/pdf"
"CEN21LA274","ACC","103280","2021-06-16T20:05:00Z","Goodland","Kansas","United States",,"N62069","62-3866","false","Aviation","DirectorBrief","2022-09-14T04:00:00Z","2022-08-25T04:00:00Z","Minor","0","0","1","1",,"Maintenance personnel’s inadequate inspection of the airplane, which failed to detect and correct chafed electrical wiring and a degraded fuel bladder with holes, which resulted in ignition of fuel vapor and a right wing explosion.","Personnel issues - Task performance - Inspection - Scheduled/routine inspection - Maintenance personnel, Organizational issues - Management - Policy/procedure - Adequacy of policy/proc - Maintenance provider, Aircraft - Aircraft systems - Fuel system - Fuel sys wiring - Inadequate inspection",,"39.370626999999999","-101.69898000000001","BEECH","U-8F","AIR","GLD","RENNER FLD /GOODLAND MUNI/","false","2","REC","NSCH","BUS","135","Substantial","VMC","BEMIDJI AVIATION SERVICES INC","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=103280","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/103280/pdf"
