NtsbNo,EventType,Mkey,EventDate,City,State,Country,ReportNo,N#,SerialNumber,HasSafetyRec,Mode,ReportType,OriginalPublishedDate,DocketOriginalPublishedDate,HighestInjuryLevel,FatalInjuryCount,SeriousInjuryCount,MinorInjuryCount,OnboardInjuryCount,OnGroundInjuryCount,ProbableCause,Findings,EventID,Latitude,Longitude ,Make,Model,AirCraftCategory,AirportID,AirportName,AmateurBuilt,NumberOfEngines,EngineType,Scheduled,PurposeOfFlight,FAR,AirCraftDamage,WeatherCondition,Operator,ReportStatus,RepGenFlag,MostRecentReportType,DocketUrl,ReportUrl,source_file
ANC21LA074,ACC,103736,2021-08-13T16:55:00Z,Soldotna,Alaska,United States,,N3467Y,18051967,False,Aviation,DirectorBrief,2023-08-23T04:00:00Z,2023-08-23T17:00:00Z,,0.0,0.0,0.0,0.0,,"The flight instructor's inadequate supervision of the pilot receiving instruction, which resulted in a loss of control during the landing touchdown and a left main landing gear collapse.","Personnel issues - Psychological - Attention/monitoring - Task monitoring/vigilance - Instructor/check pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Physical environment - Terrain - Rough terrain - Contributed to outcome, Environmental issues - Physical environment - Object/animal/substance - Runway/taxi/approach light - Contributed to outcome, Environmental issues - Physical environment - Object/animal/substance - Sign/marker - Contributed to outcome",,60.475139,-151.03963,CESSNA,180H,AIR,SXQ,Soldotna Airport,false,1,REC,NSCH,INST,091,Substantial,VMC,,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=103736,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/103736/pdf,Alaska.csv
ANC21LA072,ACC,103711,2021-08-12T16:30:00Z,Rohn,Alaska,United States,,N4018E,18-7809040,False,Aviation,DirectorBrief,2022-04-20T04:00:00Z,2022-04-18T14:00:00Z,,0.0,0.0,0.0,0.0,0.0,The pilot’s failure to maintain directional control during the takeoff roll.,"Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained",,62.293727,-153.37426,PIPER,PA-18-150,AIR,,,false,1,REC,,PERS,091,Substantial,VMC,,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=103711,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/103711/pdf,Alaska.csv
ANC21LA075,ACC,103737,2021-08-09T21:30:00Z,Talkeetna,Alaska,United States,,N1264A,18-1060,False,Aviation,DirectorBrief,2022-12-20T05:00:00Z,2022-12-08T15:00:00Z,Minor,0.0,0.0,2.0,2.0,,The malfunction of the control stick during initial climb for reasons that could not be determined based on available evidence.,Aircraft - Aircraft systems - Flight control system - Control column section - Inoperative,,62.635386,-149.06035,PIPER,PA-18,AIR,AK61,STEPHAN LAKE LODGE,false,1,REC,NSCH,PERS,091,Substantial,VMC,PIERSKALLA SHEILA,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=103737,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/103737/pdf,Alaska.csv
ANC21LA070,ACC,103709,2021-08-05T13:15:00Z,Talkeetna,Alaska,United States,,N148CM,TCQ1003064,False,Aviation,DirectorBrief,2022-04-20T04:00:00Z,2022-04-18T14:00:00Z,,0.0,0.0,0.0,0.0,0.0,"The pilot’s inadvertent movement of the fuel selector valve to a position between the tanks, which resulted in fuel starvation and a subsequent loss of engine power.","Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot, Personnel issues - Action/decision - Action - Unnecessary action - Pilot, Aircraft - Aircraft systems - Fuel system - Fuel selector/shutoff valve - Unintentional use/operation",,62.318002,-150.11321,ALASKAN AIR ADVENTURES LLC,SQ2,AIR,AK44,TALKEETNA VILLAGE STRIP,false,1,REC,,PERS,091,Substantial,VMC,,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=103709,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/103709/pdf,Alaska.csv
ANC21FA069,ACC,103647,2021-08-05T11:50:00Z,Ketchikan,Alaska,United States,,N1249K,1594,False,Aviation,DirectorBrief,2022-09-21T04:00:00Z,2022-03-22T11:00:00Z,Fatal,6.0,0.0,0.0,6.0,0.0,"The pilot’s decision to continue visual flight rules (VFR) flight into instrument meteorological conditions (IMC), which resulted in controlled flight into terrain. Contributing to the accident was the FAA’s reliance on voluntary compliance with the Ketchikan Operator’s Letter of Agreement.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Below VFR minima - Contributed to outcome, Aircraft - Aircraft oper/perf/capability - Aircraft capability - Instrument flight capability - Attain/maintain not possible",,55.482583,-131.22532,DEHAVILLAND,DHC-2 MK.I,AIR,,,false,1,REC,NSCH,,135,Destroyed,IMC,Southeast Aviation LLC,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=103647,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/103647/pdf,Alaska.csv
ANC21LA068,ACC,103616,2021-08-02T15:58:00Z,Sterling,Alaska,United States,,N8656K,108-1656,False,Aviation,DirectorBrief,2023-02-02T05:00:00Z,2023-01-30T15:00:00Z,,0.0,0.0,0.0,0.0,,Insufficient available power as a result of low compression in three engine cylinders. Contributing to the accident was the pilot’s decision to takeoff with a slight quartering tailwind.,"Aircraft - Aircraft power plant - Ignition system - Spark plugs/igniters - Related maintenance info, Aircraft - Aircraft power plant - Power plant - (general) - Not specified, Aircraft - Aircraft power plant - Engine (reciprocating) - Recip eng cyl section - Not specified, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Tailwind - Contributed to outcome",,60.528637,-150.82989,STINSON,108-1,AIR,AK84,SCOOTER'S LANDING STRIP,false,1,REC,,PERS,091,Substantial,VMC,STINSON AVIATION COMPANY LLC,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=103616,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/103616/pdf,Alaska.csv
ANC21LA066,ACC,103604,2021-08-01T17:45:00Z,Igiugig,Alaska,United States,,N9608G,U20601808,False,Aviation,DirectorBrief,2022-04-20T04:00:00Z,2021-11-12T18:30:00Z,Minor,0.0,0.0,3.0,3.0,,The pilot’s improper decision to continue a takeoff attempt when it became evident that the airplane would not become airborne before reaching the departure end shoreline.,Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot,,59.12105,-155.4005,CESSNA,U206F,AIR,,,false,1,REC,NSCH,OWRK,135,Substantial,VMC,Branch River Air Service Inc,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=103604,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/103604/pdf,Alaska.csv
ANC21FA065,ACC,103564,2021-07-26T14:20:00Z,Eagle River,Alaska,United States,,N65698,17275822,False,Aviation,DirectorBrief,2023-04-12T04:00:00Z,2023-04-12T17:00:00Z,Fatal,2.0,0.0,0.0,2.0,,"An inflight collision with terrain under unknown circumstances. Contributing to the delayed rescue response was the failure of the emergency locator transmitter (ELT) to activate as designed, and the mechanic’s failure to ensure the correct ELT was installed and all applicable airworthiness directives complied with in accordance with federal regulations.","Aircraft - Aircraft systems - Ice/rain protection system - Intake anti-ice, deice - Related operating info, Environmental issues - Conditions/weather/phenomena - Temp/humidity/pressure - Conducive to carburetor icing - Effect on equipment, Personnel issues - Action/decision - Info processing/decision - Understanding/comprehension - Pilot, Aircraft - Aircraft systems - Equipment/furnishings - Emergency locator beacon - Failure, Aircraft - Aircraft systems - Equipment/furnishings - Emergency locator beacon - Inadequate inspection, Personnel issues - Task performance - Inspection - Scheduled/routine inspection - Maintenance personnel, Personnel issues - Task performance - Record-keeping - Aircraft/maintenance logs - Maintenance personnel",,61.198351,-149.13063,CESSNA,172P,AIR,,,false,1,REC,,INST,091,Substantial,VMC,ANGEL AVIATION INC,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=103564,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/103564/pdf,Alaska.csv
ANC21LA064,ACC,103552,2021-07-23T16:10:00Z,Anchorage,Alaska,United States,,N4206H,14-9,False,Aviation,DirectorBrief,2022-01-27T05:00:00Z,2022-01-21T12:00:00Z,,0.0,0.0,0.0,0.0,,"The fatigue fracture of the American Iron and Steel Institute (AISI) 1025 carbon steel rudder post, which resulted in structural failure of the rudder. Contributing to the fatigue failure was the post’s susceptibility to fatigue cracking under normal service conditions.","Aircraft - Aircraft structures - Empennage structure - Rudder - Failure, Aircraft - Aircraft structures - Empennage structure - Rudder - Fatigue/wear/corrosion",,61.181371,-149.97211,PIPER,PA-14,AIR,LHD,LAKE HOOD,false,1,REC,,PERS,091,Substantial,VMC,,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=103552,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/103552/pdf,Alaska.csv
ANC21LA062,ACC,103523,2021-07-19T12:45:00Z,King Salmon,Alaska,United States,,N68080,694,False,Aviation,DirectorBrief,2022-02-08T05:00:00Z,,,0.0,0.0,0.0,0.0,,"The pilot’s exceedance of the floatplane’s critical angle of attack, which resulted in an aerodynamic stall and subsequent loss of control.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Angle of attack - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot",,58.822224,-155.57383,DEHAVILLAND,DHC-2 MK 1,AIR,,,false,1,REC,NSCH,OWRK,135,Substantial,VMC,"Branch River Air Service, Inc.",Completed,,Final,,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/103523/pdf,Alaska.csv
ANC21LA061,ACC,103517,2021-07-16T13:30:00Z,Skwentna,Alaska,United States,,N7137T,46737,False,Aviation,DirectorBrief,2022-12-06T05:00:00Z,2022-11-04T14:00:00Z,Minor,0.0,0.0,2.0,2.0,,A partial loss of engine power due to detonation/preignition damage to the No. 2 cylinder. The reason for the detonation/preignition damage could not be determined based on the available evidence.,Aircraft - Aircraft power plant - Engine (reciprocating) - Recip eng cyl section - Failure,,61.918987,-150.99146,CESSNA,172,AIR,,,false,1,REC,,PERS,091,Substantial,VMC,,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=103517,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/103517/pdf,Alaska.csv
ANC21LA060,ACC,103516,2021-07-16T13:20:00Z,Skwentna,Alaska,United States,,N99640,54-2642,False,Aviation,DirectorBrief,2022-02-08T05:00:00Z,,,0.0,0.0,0.0,0.0,,The pilot’s use of excessive braking which resulted in a nose-over.,"Aircraft - Aircraft systems - Landing gear system - Brake - Incorrect use/operation, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Surface speed/braking - Incorrect use/operation, Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot",,62.533065,-151.50171,PIPER,PA-18-135,AIR,PVT,PRIVATE,false,1,REC,,PERS,091,Substantial,VMC,,Completed,,Final,,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/103516/pdf,Alaska.csv
ANC21LA059,ACC,103514,2021-07-11T13:30:00Z,Rampart,Alaska,United States,,N2583C,26227,False,Aviation,DirectorBrief,2022-11-04T04:00:00Z,2022-10-26T11:00:00Z,,0.0,0.0,0.0,0.0,,"The pilot’s selection of unsuitable terrain for landing, which resulted in a nose over.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Environmental issues - Physical environment - Terrain - Rough terrain - Response/compensation",,65.413046,-150.04006,CESSNA,170,AIR,,,false,1,REC,,PERS,091,Substantial,VMC,,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=103514,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/103514/pdf,Alaska.csv
ANC21LA063,ACC,103530,2021-07-11T11:00:00Z,Yakutat,Alaska,United States,,N891JH,D-4101,False,Aviation,DirectorBrief,2022-02-08T05:00:00Z,2021-11-12T18:30:00Z,,0.0,0.0,0.0,0.0,,The pilot’s failure to ensure adequate runway distance for landing.,"Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - Wet surface - Decision related to condition",,59.126249,-138.59752,BEECH,F35,AIR,PVT,PVT,false,1,REC,,PERS,091,Substantial,VMC,,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=103530,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/103530/pdf,Alaska.csv
ANC21LA057,ACC,103467,2021-07-09T07:40:00Z,Coffman Cove,Alaska,United States,,N9279Z,345,False,Aviation,DirectorBrief,2021-12-17T05:00:00Z,2021-11-12T15:00:00Z,,0.0,0.0,0.0,0.0,,The pilot’s impact with a buoy on takeoff which resulted in a nose-over.,"Personnel issues - Psychological - Attention/monitoring - Monitoring environment - Pilot, Environmental issues - Physical environment - Object/animal/substance - Sign/marker - Effect on equipment",,56.008959,-132.84709,DEHAVILLAND,DHC-2-L-20,AIR,KCC,COFFMAN COVE,false,1,REC,,POSI,091,Substantial,VMC,Southeast Aviation,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=103467,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/103467/pdf,Alaska.csv
ANC21LA058,ACC,103469,2021-07-07T16:00:00Z,Anchorage,Alaska,United States,,N349X,6161C,False,Aviation,DirectorBrief,2022-02-08T05:00:00Z,2021-11-12T15:00:00Z,,0.0,0.0,0.0,0.0,,The pilot’s impact with a log while dragging an off-airport landing site.,"Personnel issues - Psychological - Attention/monitoring - Monitoring environment - Pilot, Environmental issues - Physical environment - Object/animal/substance - Debris/dirt/foreign object - Effect on equipment",,61.161813,-149.98618,MAULE,M-5-210C,AIR,LHD,LAKE HOOD,false,1,REC,,PERS,091,Substantial,VMC,,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=103469,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/103469/pdf,Alaska.csv
ANC21LA053,ACC,103436,2021-07-05T23:45:00Z,Kenney Lake,Alaska,United States,,N185YT,185-0145,False,Aviation,DirectorBrief,2021-12-17T05:00:00Z,2021-11-12T15:00:00Z,,0.0,0.0,0.0,0.0,,"The pilot’s failure to maintain adequate clearance from a tree during takeoff, which resulted in a loss of directional control and impact with terrain.","Personnel issues - Psychological - Attention/monitoring - Monitoring environment - Pilot, Environmental issues - Physical environment - Object/animal/substance - Tree(s) - Awareness of condition",,61.7318,-144.9436,CESSNA,185,AIR,PVT,Private,false,1,REC,,PERS,091,Substantial,VMC,,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=103436,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/103436/pdf,Alaska.csv
ANC21LA052,ACC,103418,2021-07-04T13:30:00Z,Palmer,Alaska,United States,,N5213X,177,False,Aviation,DirectorBrief,2021-12-17T05:00:00Z,2021-11-12T15:00:00Z,Serious,0.0,1.0,1.0,2.0,,The pilot’s selection of unsuitable terrain for landing which resulted in a nose-over.,"Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - (general) - Effect on equipment",,61.501454,-149.09937,CHAMPION,7GCBC,AIR,,,false,1,REC,,PERS,091,Substantial,VMC,,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=103418,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/103418/pdf,Alaska.csv
ANC21LA055,ACC,103464,2021-07-04T00:00:00Z,Talkeetna,Alaska,United States,,N82547,18-7909003,False,Aviation,DirectorBrief,2021-12-17T05:00:00Z,2021-11-12T15:00:00Z,,0.0,0.0,0.0,0.0,,The pilot’s improper flight control inputs which resulted in a loss of directional control and a nose-over.,"Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,62.173903,-150.06427,PIPER,PA-18-150,AIR,AK19,CARL'S LANDING,false,1,REC,,PERS,091,Substantial,VMC,B407 LLC,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=103464,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/103464/pdf,Alaska.csv
ANC21LA051,ACC,103417,2021-07-03T12:00:00Z,Hoonah,Alaska,United States,,N1199Q,18503469,False,Aviation,DirectorBrief,2021-12-17T05:00:00Z,2021-11-12T15:00:00Z,,0.0,0.0,0.0,0.0,,The pilot’s failure to maintain directional control during landing.,"Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Personnel issues - Psychological - Attention/monitoring - Attention - Pilot",,58.09604,-135.40963,CESSNA,A185F,AIR,HNH,HOONAH,false,1,REC,,PERS,091,Substantial,VMC,,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=103417,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/103417/pdf,Alaska.csv
ANC21LA054,ACC,103462,2021-07-01T15:45:00Z,Talkeetna,Alaska,United States,,N8996Y,18-7409138,False,Aviation,DirectorBrief,2021-12-17T05:00:00Z,2021-11-12T15:00:00Z,,0.0,0.0,0.0,0.0,,"The pilot’s excessive use of brakes during landing, which resulted in a nose-over. Contributing to the accident was the flight instructor’s inadequate supervision and the gusty tailwind conditions.","Aircraft - Aircraft systems - Landing gear system - Brake - Incorrect use/operation, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Surface speed/braking - Incorrect use/operation, Personnel issues - Task performance - Use of equip/info - Use of equip/system - Student/instructed pilot, Personnel issues - Action/decision - Action - Delayed action - Instructor/check pilot, Personnel issues - Psychological - Attention/monitoring - Monitoring other person - Instructor/check pilot, Environmental issues - Conditions/weather/phenomena - Wind - Tailwind - Effect on equipment",,62.56,-150.77,PIPER,PA-18-150,AIR,PVT,Private,false,1,REC,,INST,091,Substantial,VMC,,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=103462,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/103462/pdf,Alaska.csv
